modelo,variable,coef,OR,IC95_coef_inf,IC95_coef_sup,IC95_OR_inf,IC95_OR_sup,p_value,coef_boot_media,coef_boot_IC95_inf,coef_boot_IC95_sup,OR_boot_media,OR_boot_IC95_inf,OR_boot_IC95_sup,coef_incluye_cero,OR_incluye_uno,lectura
Stepwise,Humidity3pm,0.8586333841053566,2.359933366500798,0.8342948376376453,0.8829719305730679,2.303189353072216,2.41807539049924,0.0,0.8625149796483743,0.7936848309377942,0.9293051410931025,2.3691114746661888,2.2115305468014075,2.5327486630666174,False,False,Estable: IC bootstrap no incluye cero
Stepwise,WindGustSpeed,0.6368218671784108,1.8904631787678716,0.6138369418798407,0.6598067924769809,1.8475065919649598,1.9344185540772936,0.0,0.6393280314502972,0.5850622653777732,0.6986141385230387,1.8952069318731863,1.7951027549113623,2.010963858094882,False,False,Estable: IC bootstrap no incluye cero
Stepwise,Sunshine,-0.615749710933848,0.5402357228189187,-0.6382100443242371,-0.5932893775434589,0.5282370993214657,0.5525068886387844,0.0,-0.6194658407464652,-0.6831768686306192,-0.5572394363779702,0.5382318623523662,0.5050100905442694,0.5727881013249746,False,False,Estable: IC bootstrap no incluye cero
Stepwise,WindSpeed3pm,-0.2245483499047274,0.7988769501417059,-0.24551258264760234,-0.20358411716185248,0.7823034402840744,0.8158015785229902,7.564911895703093e-98,-0.22159322945576676,-0.29459794180103765,-0.1511046524733322,0.8012412193829189,0.7448309926801638,0.8597577181792738,False,False,Estable: IC bootstrap no incluye cero
Stepwise,Pressure9am,-0.39117155770058026,0.6762641277680572,-0.4090968603253242,-0.3732462550758363,0.6642498897457283,0.68849566641397,0.0,-0.3898537496404083,-0.4477264407149108,-0.34529732656290774,0.6771559015507186,0.6390794862488147,0.7080098120456518,False,False,Estable: IC bootstrap no incluye cero
Stepwise,Rainfall_log1p,0.20119945307172635,1.2228686524101935,0.18484185544653936,0.21755705069691333,1.2030281727300387,1.2430363435745528,2.0767605641082506e-128,0.20385348693454208,0.15131697631953245,0.25102555011661365,1.2261184979158457,1.163365358913757,1.2853429245732688,False,False,Estable: IC bootstrap no incluye cero
