const,Humidity3pm,Humidity9am,Pressure9am,Rainfall_log1p,WindGustSpeed,Sunshine,Evaporation,Cloud3pm,Cloud9am,Temp3pm,WindSpeed3pm,Month_sin,Month_cos
-1.8363766587981214,1.06646964259907,0.08765227041257498,-0.3732711788470068,0.2294716193851099,0.6656048240291907,-0.47277262996064084,-0.07616016466354206,0.27961832561672795,-0.06933980223784987,0.44899955579956724,-0.2579583148123199,-0.18667403591660814,-0.17472395707690488
-1.807849175670105,1.0604092132863798,0.08695340426814363,-0.35782133365010377,0.24970651601324634,0.6811416115687647,-0.4452858124816589,-0.05667015721524564,0.28943862696615474,-0.0719131057656547,0.47757763045535034,-0.26133708554120655,-0.1957024668814523,-0.21117674293347707
-1.8333714278221342,1.0516689923898257,0.11421599177408172,-0.36244349218349076,0.21697578448394145,0.6929522660791346,-0.44070799920961296,-0.05741393431723623,0.31775159662176927,-0.055176949011357695,0.4528889806757553,-0.267067844705536,-0.1933755853554234,-0.18461288939024145
-1.8063521520393981,1.0788408065103507,0.08991754506566238,-0.35624378778607196,0.24047092491847635,0.7001679729925259,-0.45286414963332783,-0.04277239224262927,0.27521802203143203,-0.08080045511266726,0.4456097724462913,-0.2673108054352524,-0.18509281395764182,-0.20727670562015374
-1.8144078448972887,1.070220605111562,0.08522391096983331,-0.3429639502247518,0.2392183358771994,0.6913046081076973,-0.4362502912222873,-0.06002171010757748,0.31939468189926534,-0.07836397742791458,0.4703020739643246,-0.2504870483624844,-0.17879605123897088,-0.21221068909132
-1.8052847300587764,1.0854336827210216,0.07531627113432701,-0.33660956831834066,0.22897070665367542,0.6841935382419647,-0.47835351417689437,-0.04035324465472269,0.25250333473892983,-0.07991202751838114,0.46234735560320966,-0.26124646595541146,-0.20169767021774984,-0.1923402421786203
-1.80532872493741,1.0661947167786847,0.08745780958712542,-0.3490761342917593,0.24134790268139483,0.6670395157667716,-0.45172988118497087,-0.06281457790673513,0.2714747048413534,-0.07702195475019025,0.4513224987740399,-0.24948479897514148,-0.17510448398481654,-0.176176523253468
-1.8067152527597208,1.0574227586828253,0.09787838864199822,-0.36905262359422675,0.24058933644205915,0.6743072672437246,-0.4722858065174777,-0.047331925504550655,0.27939102851071235,-0.0874217956660198,0.4440818824990368,-0.26118457393619315,-0.17931767427186585,-0.19697509312771114
-1.7972534073350444,1.0633946644049637,0.11989237818323735,-0.3407631854312329,0.24713364708579733,0.6923241170123332,-0.4605354748904395,-0.07108758087198137,0.27113287937585273,-0.0858422074992801,0.46453066786136177,-0.25983780027575787,-0.20401386474833572,-0.19108692576861014
-1.8075063005371435,1.0622161015222094,0.12234092854792646,-0.35622343442061366,0.20977581937968776,0.6908935994316425,-0.4869489770114979,-0.03963511076006411,0.27815787611344195,-0.0936229580872936,0.46049786145634075,-0.2626688211495158,-0.1926223387004221,-0.18898655384431864
-1.8333146642142926,1.0583464046702,0.11513072712074429,-0.345148025277763,0.23111267663246224,0.7083309762365009,-0.4353291660648422,-0.055455181860104834,0.3047138125276648,-0.06416118040913252,0.45632488915276176,-0.28269093058980743,-0.19307825494708308,-0.21092873513428273
-1.811570638413775,1.1022400309985894,0.08786402929972971,-0.3331693300671761,0.2571595932588496,0.7233135957241423,-0.4608174739594077,-0.06520343656033252,0.28765607909112145,-0.10130346658675009,0.48880312121396596,-0.2776096881548853,-0.18707899259654315,-0.21178431611164944
-1.8285270466825425,1.084703965491319,0.08241012934354203,-0.33635152985575084,0.24351078543860308,0.6934331071873534,-0.4448800131969625,-0.05745995484024804,0.2772653154343472,-0.0692154088525099,0.4501662759508837,-0.2751701148639928,-0.17532502690853546,-0.20428684624148363
-1.8142334522657346,1.0597379310025543,0.10576620511263841,-0.3389126709562352,0.2234538492038379,0.7018025796340545,-0.4499592425480331,-0.08564875503178161,0.2811494949559605,-0.06893920483850198,0.4705453533705815,-0.2647134683134231,-0.200096055509043,-0.20538333852037174
